b
29.828775 46.591575
29.820606 46.596557
29.800753 46.614858
29.797702 46.618833
29.797419 46.618835
29.782864 46.618911
29.770248 46.620666
29.769794 46.620948
29.760425 46.626758
29.753497 46.639380
29.753282 46.639273
29.716891 46.621131
29.705827 46.618833
29.672841 46.631378
29.658054 46.632514
29.658170 46.632719
29.665499 46.645730
29.677805 46.655693
29.692178 46.662818
29.705827 46.667232
29.688765 46.696838
29.678998 46.703766
29.658054 46.708144
29.650816 46.706337
29.641510 46.702982
29.633341 46.702982
29.633238 46.703239
29.630032 46.711293
29.625689 46.713978
29.625569 46.713990
29.615658 46.715010
29.596425 46.714339
29.596674 46.714671
29.619588 46.745262
29.627964 46.765912
29.619639 46.786562
29.609661 46.802308
29.594771 46.839116
29.582259 46.851429
29.576985 46.852564
29.557959 46.851429
29.550203 46.853055
29.546584 46.856798
29.544619 46.861341
29.541207 46.865032
29.546481 46.865032
29.548652 46.869988
29.547980 46.875873
29.544619 46.878687
29.538725 46.877706
29.535520 46.875615
29.533245 46.873447
29.530556 46.872517
29.520009 46.861831
29.506670 46.840665
29.492504 46.825100
29.479164 46.831553
29.472288 46.831553
29.462044 46.822071
29.460603 46.820738
29.441835 46.825100
29.441616 46.825326
29.427876 46.839529
29.431391 46.858837
29.424774 46.866477
29.424153 46.875950
29.425291 46.887101
29.423843 46.899775
29.418414 46.910591
29.406368 46.927601
29.403989 46.937022
29.403989 46.961054
29.400887 46.979432
29.391518 46.989131
29.389616 46.991099
29.389475 46.991124
29.365833 46.995281
29.345876 46.990377
29.326953 46.980568
29.305858 46.972979
29.279697 46.974786
29.264983 46.981935
29.262325 46.983227
29.245987 46.996468
29.233062 47.012704
29.225151 47.029973
29.238956 47.026101
29.254673 47.026101
29.271063 47.029715
29.296552 47.040685
29.300223 47.040530
29.302549 47.041950
29.307720 47.050468
29.306911 47.050241
29.303480 47.049281
29.303250 47.049629
29.299137 47.055837
29.293967 47.070860
29.300119 47.070860
29.309179 47.067276
29.310256 47.066850
29.310822 47.066626
29.312269 47.079481
29.307720 47.108442
29.301412 47.116341
29.301031 47.116609
29.293444 47.121947
29.259223 47.146025
29.258999 47.146099
29.234768 47.154027
29.228291 47.157782
29.225151 47.159603
29.221170 47.166314
29.222514 47.172973
29.222271 47.173759
29.220963 47.177981
29.220521 47.178052
29.208141 47.180046
29.194078 47.185880
29.194003 47.185933
29.179601 47.196076
29.179485 47.196111
29.166572 47.200051
29.156852 47.186860
29.150648 47.186860
29.150418 47.187118
29.142789 47.195637
29.142372 47.195803
29.130174 47.200670
29.117766 47.200335
29.108976 47.193675
29.109803 47.182937
29.117766 47.172354
29.123866 47.161461
29.119265 47.149329
29.109286 47.147187
29.096774 47.150362
29.086124 47.151239
29.077851 47.134203
29.060169 47.119490
29.054275 47.111798
29.048462 47.115889
29.028527 47.129918
29.028232 47.130057
29.014464 47.136526
28.999057 47.139159
28.999156 47.139320
29.008467 47.154492
29.024184 47.172509
29.041970 47.187480
29.074439 47.200515
29.093259 47.229399
29.108976 47.234562
29.093259 47.268273
29.092915 47.268665
29.054887 47.312056
29.023357 47.348033
29.010018 47.369922
29.008777 47.385332
29.018187 47.388920
29.052621 47.366721
29.069269 47.366773
29.083901 47.373613
29.094810 47.385332
29.069062 47.413338
29.035249 47.428129
29.012448 47.443745
29.020255 47.474617
29.037058 47.491447
29.040522 47.501255
29.037841 47.506895
29.033749 47.515504
29.022737 47.524641
29.022528 47.524730
28.978583 47.543433
28.978424 47.543560
28.963072 47.555848
28.954697 47.570226
28.951181 47.587391
28.950560 47.608222
28.945700 47.619269
28.922848 47.641907
28.916333 47.659382
28.918815 47.664260
28.923468 47.676057
28.925330 47.688008
28.920159 47.693480
28.917885 47.697842
28.910439 47.724507
28.905476 47.780494
28.910439 47.802537
28.947562 47.863764
28.948182 47.890454
28.910439 47.912343
28.910091 47.912414
28.871733 47.920176
28.790800 47.936555
28.770345 47.947640
28.758745 47.953927
28.759986 47.977829
28.742821 48.002170
28.714523 48.019611
28.713885 48.019535
28.683570 48.015902
28.648826 48.035726
28.627835 48.059370
28.611187 48.067630
28.581303 48.056067
28.572513 48.060300
28.565585 48.066908
28.560570 48.070470
28.548627 48.069541
28.540044 48.066185
28.489066 48.035262
28.467351 48.030796
28.457476 48.046000
28.462077 48.056763
28.472935 48.065875
28.492375 48.077336
28.519105 48.099380
28.526602 48.104026
28.536632 48.104026
28.547800 48.100619
28.556899 48.099896
28.560570 48.107665
28.562070 48.121165
28.559174 48.128599
28.550023 48.131877
28.538286 48.132574
28.512849 48.138666
28.484826 48.152398
28.467351 48.156786
28.446980 48.157483
28.430332 48.149714
b
30.402022 -0.980770
30.391059 -0.977364
30.375837 -0.972635
30.362239 -0.974494
30.349107 -0.980379
30.333389 -0.984302
30.316534 -0.982134
30.299473 -0.977178
30.282928 -0.974700
